Date,Price,Open,High,Low,Volume,Chg%
22-06-2017,28557,28530.0,28670.0,28519.0,7480.0,0.22
23-06-2017,28648,28596.0,28782.0,28596.0,7100.0,0.32
26-06-2017,28426,28302.0,28440.0,28264.0,4610.0,-0.77
27-06-2017,28483,28411.0,28572.0,28401.0,7630.0,0.2
28-06-2017,28485,28569.0,28660.0,28461.0,7730.0,0.01
29-06-2017,28527,28522.0,28550.0,28380.0,7940.0,0.15
30-06-2017,28295,28505.0,28505.0,28168.0,8400.0,-0.81
03-07-2017,27952,28300.0,28300.0,27925.0,3240.0,-1.21
04-07-2017,28043,27956.0,28169.0,27956.0,1260.0,0.33
05-07-2017,28051,28120.0,28155.0,27845.0,900.0,0.03
06-07-2017,28143,28200.0,28237.0,28111.0,10570.0,0.33
07-07-2017,27812,28101.0,28140.0,27754.0,16370.0,-1.18
10-07-2017,27840,27835.0,27887.0,27620.0,13130.0,0.1
11-07-2017,27871,27805.0,27929.0,27702.0,11020.0,0.11
12-07-2017,27889,27919.0,28033.0,27840.0,10470.0,0.06
13-07-2017,27868,27945.0,27968.0,27851.0,7670.0,-0.08
14-07-2017,28022,27850.0,28150.0,27753.0,14380.0,0.55
17-07-2017,28147,28050.0,28173.0,28050.0,7520.0,0.45
18-07-2017,28280,28160.0,28299.0,28160.0,9350.0,0.47
19-07-2017,28270,28270.0,28285.0,28150.0,8470.0,-0.04
20-07-2017,28345,28220.0,28380.0,28155.0,11270.0,0.27
21-07-2017,28541,28333.0,28559.0,28300.0,9540.0,0.69
24-07-2017,28530,28531.0,28612.0,28480.0,7970.0,-0.04
25-07-2017,28490,28535.0,28584.0,28410.0,11130.0,-0.14
26-07-2017,28396,28462.0,28462.0,28320.0,8090.0,-0.33
27-07-2017,28477,28455.0,28613.0,28376.0,10460.0,0.29
28-07-2017,28596,28533.0,28620.0,28405.0,8240.0,0.42
31-07-2017,28588,28572.0,28628.0,28510.0,6200.0,-0.03
01-08-2017,28514,28623.0,28623.0,28447.0,2230.0,-0.26
02-08-2017,28486,28451.0,28586.0,28373.0,580.0,-0.1
03-08-2017,28447,28400.0,28500.0,28299.0,480.0,-0.14
04-08-2017,28373,28525.0,28585.0,28355.0,70.0,-0.26
07-08-2017,28419,28332.0,28437.0,28320.0,3950.0,0.16
08-08-2017,28357,28416.0,28497.0,28283.0,7400.0,-0.22
09-08-2017,28800,28415.0,28821.0,28415.0,11580.0,1.56
10-08-2017,29130,28845.0,29173.0,28845.0,12400.0,1.15
11-08-2017,29158,29147.0,29300.0,29032.0,11320.0,0.1
14-08-2017,29042,29100.0,29116.0,28982.0,7740.0,-0.4
16-08-2017,28878,28978.0,28978.0,28727.0,10490.0,-0.56
17-08-2017,29093,28900.0,29174.0,28800.0,9730.0,0.74
18-08-2017,29109,29070.0,29380.0,29013.0,12430.0,0.05
21-08-2017,29224,29050.0,29248.0,29030.0,7420.0,0.4
22-08-2017,29061,29200.0,29200.0,28980.0,8750.0,-0.56
23-08-2017,29090,29063.0,29148.0,29023.0,7270.0,0.1
24-08-2017,29021,29051.0,29107.0,28980.0,7170.0,-0.24
25-08-2017,29086,29001.0,29134.0,28716.0,7040.0,0.22
28-08-2017,29425,29101.0,29440.0,29095.0,9560.0,1.17
29-08-2017,29588,29469.0,29810.0,29425.0,11070.0,0.55
30-08-2017,29540,29640.0,29640.0,29405.0,8460.0,-0.16
31-08-2017,29756,29430.0,29832.0,29421.0,6940.0,0.73
01-09-2017,29788,29687.0,29941.0,29671.0,1150.0,0.11
04-09-2017,30174,30187.0,30250.0,29800.0,270.0,1.3
05-09-2017,30226,30389.0,30421.0,30010.0,190.0,0.17
06-09-2017,30088,30200.0,30298.0,30055.0,12400.0,-0.46
07-09-2017,30287,30050.0,30348.0,30010.0,14460.0,0.66
08-09-2017,30271,30350.0,30470.0,30221.0,13380.0,-0.05
11-09-2017,29942,30187.0,30187.0,29888.0,12580.0,-1.09
12-09-2017,29953,29910.0,29977.0,29830.0,9390.0,0.04
13-09-2017,29896,30011.0,30077.0,29841.0,10610.0,-0.19
14-09-2017,30020,29831.0,30059.0,29775.0,12390.0,0.41
15-09-2017,29869,30063.0,30096.0,29840.0,11580.0,-0.5
18-09-2017,29561,29845.0,29845.0,29550.0,10850.0,-1.03
19-09-2017,29628,29521.0,29690.0,29521.0,8109.0,0.23
20-09-2017,29780,29660.0,29817.0,29660.0,8420.0,0.51
21-09-2017,29584,29620.0,29680.0,29450.0,13180.0,-0.66
22-09-2017,29608,29660.0,29767.0,29586.0,8540.0,0.08
25-09-2017,30065,29580.0,30150.0,29525.0,13450.0,1.54
26-09-2017,29885,30129.0,30195.0,29802.0,11900.0,-0.6
27-09-2017,29673,29861.0,29944.0,29644.0,10370.0,-0.71
28-09-2017,29624,29650.0,29706.0,29530.0,7990.0,-0.17
29-09-2017,29549,29615.0,29740.0,29430.0,7490.0,-0.25
03-10-2017,29400,29420.0,29456.0,29352.0,1530.0,-0.5
04-10-2017,29331,29479.0,29513.0,29258.0,230.0,-0.23
05-10-2017,29412,29469.0,29469.0,29361.0,60.0,0.28
06-10-2017,29510,29325.0,29540.0,29274.0,11300.0,0.33
09-10-2017,29670,29540.0,29718.0,29540.0,6170.0,0.54
10-10-2017,29768,29700.0,29798.0,29700.0,6980.0,0.33
11-10-2017,29659,29717.0,29770.0,29638.0,5430.0,-0.37
12-10-2017,29756,29725.0,29840.0,29692.0,6880.0,0.33
13-10-2017,29800,29750.0,29817.0,29660.0,7310.0,0.15
16-10-2017,29808,29809.0,29896.0,29790.0,5770.0,0.03
17-10-2017,29565,29751.0,29751.0,29550.0,8270.0,-0.82
18-10-2017,29536,29640.0,29643.0,29504.0,5080.0,-0.1
19-10-2017,29654,29600.0,29669.0,29593.0,1700.0,0.4
20-10-2017,29541,29600.0,29622.0,29524.0,3220.0,-0.38
23-10-2017,29499,29502.0,29550.0,29364.0,7210.0,-0.14
24-10-2017,29498,29515.0,29537.0,29444.0,5500.0,0.0
25-10-2017,29362,29475.0,29475.0,29275.0,8109.0,-0.46
26-10-2017,29236,29375.0,29443.0,29211.0,8370.0,-0.43
27-10-2017,29272,29223.0,29299.0,29169.0,6530.0,0.12
30-10-2017,29349,29263.0,29369.0,29204.0,4820.0,0.26
31-10-2017,29040,29300.0,29337.0,28958.0,5800.0,-1.05
01-11-2017,29120,29048.0,29260.0,28991.0,2160.0,0.28
02-11-2017,29242,29301.0,29318.0,29168.0,340.0,0.42
03-11-2017,29191,29230.0,29456.0,29002.0,50.0,-0.17
06-11-2017,29363,29130.0,29388.0,29130.0,7660.0,0.59
07-11-2017,29457,29349.0,29490.0,29333.0,8210.0,0.32
08-11-2017,29562,29451.0,29600.0,29438.0,7900.0,0.36
09-11-2017,29670,29530.0,29689.0,29466.0,9360.0,0.37
10-11-2017,29508,29640.0,29700.0,29468.0,9680.0,-0.55
13-11-2017,29619,29504.0,29636.0,29473.0,6190.0,0.38
14-11-2017,29620,29550.0,29660.0,29411.0,10220.0,0.0
15-11-2017,29528,29600.0,29740.0,29512.0,9840.0,-0.31
16-11-2017,29491,29544.0,29555.0,29452.0,7790.0,-0.13
17-11-2017,29658,29462.0,29689.0,29361.0,9900.0,0.57
20-11-2017,29339,29700.0,29729.0,29268.0,10650.0,-1.08
21-11-2017,29334,29410.0,29425.0,29277.0,7660.0,-0.02
22-11-2017,29504,29341.0,29525.0,29280.0,7800.0,0.58
23-11-2017,29420,29475.0,29510.0,29393.0,5780.0,-0.28
24-11-2017,29375,29475.0,29500.0,29357.0,5800.0,-0.15
27-11-2017,29460,29450.0,29510.0,29402.0,6550.0,0.29
28-11-2017,29381,29450.0,29456.0,29359.0,5800.0,-0.27
29-11-2017,29215,29430.0,29441.0,29188.0,5890.0,-0.56
30-11-2017,28992,29287.0,29287.0,28927.0,6540.0,-0.76
01-12-2017,29217,29045.0,29344.0,29038.0,2160.0,0.78
04-12-2017,29059,29021.0,29200.0,28970.0,90.0,-0.54
05-12-2017,28893,29095.0,29170.0,28865.0,50.0,-0.57
06-12-2017,28972,28950.0,29039.0,28922.0,6380.0,0.27
07-12-2017,28670,28932.0,28932.0,28653.0,7380.0,-1.04
08-12-2017,28588,28650.0,28650.0,28500.0,8420.0,-0.29
11-12-2017,28429,28550.0,28573.0,28412.0,5920.0,-0.56
12-12-2017,28318,28432.0,28475.0,28271.0,7580.0,-0.39
13-12-2017,28377,28350.0,28445.0,28320.0,4660.0,0.21
14-12-2017,28500,28434.0,28589.0,28421.0,6630.0,0.43
15-12-2017,28441,28474.0,28559.0,28395.0,5540.0,-0.21
18-12-2017,28663,28492.0,28683.0,28470.0,6170.0,0.78
19-12-2017,28555,28656.0,28680.0,28535.0,5950.0,-0.38
20-12-2017,28617,28618.0,28658.0,28557.0,6070.0,0.22
21-12-2017,28596,28645.0,28665.0,28542.0,5630.0,-0.07
22-12-2017,28757,28560.0,28790.0,28560.0,6080.0,0.56
26-12-2017,28924,28796.0,28933.0,28778.0,4330.0,0.58
27-12-2017,29092,28890.0,29110.0,28888.0,5160.0,0.58
28-12-2017,29171,29150.0,29220.0,29099.0,5060.0,0.27
29-12-2017,29372,29202.0,29400.0,29134.0,6930.0,0.69
01-01-2018,29324,29332.0,29385.0,29275.0,1580.0,-0.16
02-01-2018,29392,29332.0,29463.0,29332.0,1700.0,0.23
03-01-2018,29481,29385.0,29492.0,29385.0,190.0,0.3
04-01-2018,29472,29365.0,29475.0,29276.0,200.0,-0.03
05-01-2018,29465,29500.0,29550.0,29440.0,190.0,-0.02
08-01-2018,29270,29235.0,29290.0,29176.0,5900.0,-0.66
09-01-2018,29173,29265.0,29278.0,29153.0,5420.0,-0.33
10-01-2018,29343,29155.0,29444.0,29123.0,10830.0,0.58
11-01-2018,29404,29338.0,29420.0,29315.0,5810.0,0.21
12-01-2018,29553,29425.0,29590.0,29425.0,9230.0,0.51
15-01-2018,29763,29590.0,29785.0,29590.0,6000.0,0.71
16-01-2018,29830,29780.0,29860.0,29754.0,8690.0,0.23
17-01-2018,29761,29876.0,29884.0,29705.0,6830.0,-0.23
18-01-2018,29644,29702.0,29702.0,29501.0,9530.0,-0.39
19-01-2018,29743,29615.0,29775.0,29600.0,5950.0,0.33
22-01-2018,29806,29701.0,29825.0,29701.0,5520.0,0.21
23-01-2018,29876,29836.0,29924.0,29752.0,7020.0,0.23
24-01-2018,30244,29907.0,30290.0,29879.0,11080.0,1.23
25-01-2018,30367,30310.0,30476.0,30185.0,9880.0,0.41
29-01-2018,30074,30285.0,30285.0,30004.0,8630.0,-0.96
30-01-2018,30052,30000.0,30197.0,29960.0,6810.0,-0.07
31-01-2018,30064,30085.0,30172.0,29976.0,5480.0,0.04
01-02-2018,30512,30125.0,30550.0,30050.0,1810.0,1.49
02-02-2018,30399,30780.0,30817.0,30200.0,660.0,-0.37
05-02-2018,30286,30385.0,30498.0,30008.0,190.0,-0.37
06-02-2018,30182,30320.0,30650.0,30160.0,12070.0,-0.34
07-02-2018,29976,30219.0,30259.0,29950.0,8730.0,-0.68
08-02-2018,30103,29905.0,30147.0,29783.0,11100.0,0.42
09-02-2018,29999,30060.0,30110.0,29889.0,9200.0,-0.35
12-02-2018,30133,30102.0,30175.0,30017.0,6400.0,0.45
13-02-2018,30195,30170.0,30221.0,30091.0,3530.0,0.21
14-02-2018,30605,30220.0,30693.0,30066.0,12870.0,1.36
15-02-2018,30549,30612.0,30644.0,30501.0,7630.0,-0.18
16-02-2018,30785,30600.0,30811.0,30600.0,8670.0,0.77
19-02-2018,30715,30717.0,30777.0,30678.0,4030.0,-0.23
20-02-2018,30524,30668.0,30737.0,30505.0,9250.0,-0.62
21-02-2018,30459,30500.0,30516.0,30371.0,7080.0,-0.21
22-02-2018,30564,30450.0,30580.0,30380.0,6530.0,0.34
23-02-2018,30492,30497.0,30508.0,30426.0,5140.0,-0.24
26-02-2018,30518,30520.0,30620.0,30492.0,5840.0,0.09
27-02-2018,30306,30518.0,30597.0,30270.0,7860.0,-0.69
28-02-2018,30423,30319.0,30475.0,30277.0,5120.0,0.39
01-03-2018,30181,30307.0,30372.0,30111.0,1470.0,-0.8
02-03-2018,30473,30445.0,30575.0,30400.0,150.0,0.97
05-03-2018,30429,30400.0,30535.0,30310.0,180.0,-0.14
06-03-2018,30568,30400.0,30669.0,30365.0,10810.0,0.46
07-03-2018,30461,30620.0,30639.0,30404.0,10100.0,-0.35
08-03-2018,30436,30491.0,30533.0,30390.0,7750.0,-0.08
09-03-2018,30408,30413.0,30474.0,30290.0,10960.0,-0.09
12-03-2018,30340,30380.0,30432.0,30284.0,7370.0,-0.22
13-03-2018,30387,30350.0,30409.0,30222.0,10980.0,0.15
14-03-2018,30413,30399.0,30545.0,30364.0,9560.0,0.09
15-03-2018,30314,30456.0,30474.0,30288.0,8330.0,-0.33
16-03-2018,30251,30275.0,30364.0,30184.0,10020.0,-0.21
19-03-2018,30432,30222.0,30453.0,30129.0,11620.0,0.6
20-03-2018,30284,30393.0,30393.0,30220.0,9130.0,-0.49
21-03-2018,30464,30310.0,30539.0,30284.0,11320.0,0.59
22-03-2018,30506,30522.0,30615.0,30472.0,11330.0,0.14
23-03-2018,30901,30550.0,30947.0,30550.0,13640.0,1.29
26-03-2018,30889,30840.0,30915.0,30771.0,7330.0,-0.04
27-03-2018,30717,30871.0,30888.0,30685.0,9460.0,-0.56
28-03-2018,30518,30732.0,30750.0,30490.0,8560.0,-0.65
29-03-2018,30426,30482.0,30578.0,30403.0,3200.0,-0.3
02-04-2018,30961,30580.0,31080.0,30510.0,1380.0,1.76
03-04-2018,30625,30893.0,30893.0,30552.0,330.0,-1.09
04-04-2018,30886,30660.0,30972.0,30600.0,70.0,0.85
05-04-2018,30505,31500.0,31500.0,30450.0,60.0,-1.23
06-04-2018,30605,30571.0,30650.0,30413.0,13420.0,0.33
09-04-2018,30675,30600.0,30693.0,30556.0,7600.0,0.23
10-04-2018,30798,30613.0,30819.0,30585.0,8760.0,0.4
11-04-2018,31244,30820.0,31422.0,30820.0,18120.0,1.45
12-04-2018,30897,31176.0,31217.0,30857.0,13210.0,-1.11
13-04-2018,31005,30922.0,31075.0,30770.0,9890.0,0.35
16-04-2018,31167,31055.0,31227.0,31050.0,8090.0,0.52
17-04-2018,31257,31139.0,31280.0,31089.0,9190.0,0.29
18-04-2018,31410,31243.0,31483.0,31177.0,9900.0,0.49
19-04-2018,31479,31449.0,31517.0,31305.0,8780.0,0.22
20-04-2018,31314,31405.0,31440.0,31285.0,6020.0,-0.52
23-04-2018,31164,31300.0,31300.0,31110.0,6670.0,-0.48
24-04-2018,31262,31160.0,31280.0,31068.0,6350.0,0.31
25-04-2018,31301,31298.0,31324.0,31215.0,6170.0,0.12
26-04-2018,31158,31251.0,31276.0,31112.0,6270.0,-0.46
27-04-2018,31129,31101.0,31189.0,31047.0,6100.0,-0.09
30-04-2018,30947,31090.0,31090.0,30892.0,6380.0,-0.58
01-05-2018,30874,30855.0,30917.0,30735.0,860.0,-0.24
02-05-2018,30926,31020.0,31350.0,30860.0,500.0,0.17
03-05-2018,31003,30925.0,31146.0,30861.0,210.0,0.25
04-05-2018,31068,30907.0,31154.0,30907.0,130.0,0.21
07-05-2018,31247,31125.0,31300.0,31125.0,6160.0,0.58
08-05-2018,31200,31220.0,31238.0,31075.0,8690.0,-0.15
09-05-2018,31303,31219.0,31364.0,31156.0,9930.0,0.33
10-05-2018,31352,31338.0,31470.0,31231.0,10730.0,0.16
11-05-2018,31500,31340.0,31545.0,31340.0,8840.0,0.47
14-05-2018,31496,31450.0,31544.0,31380.0,7900.0,-0.01
15-05-2018,31186,31425.0,31499.0,31172.0,14510.0,-0.98
16-05-2018,31007,31171.0,31171.0,30941.0,10730.0,-0.57
17-05-2018,30986,31001.0,31001.0,30852.0,8540.0,-0.07
18-05-2018,31093,30971.0,31115.0,30950.0,7380.0,0.35
21-05-2018,31114,31035.0,31139.0,30925.0,8029.0,0.07
22-05-2018,31111,31025.0,31173.0,31005.0,7330.0,-0.01
23-05-2018,31186,31121.0,31369.0,31103.0,11980.0,0.24
24-05-2018,31461,31241.0,31486.0,31235.0,11060.0,0.88
25-05-2018,31194,31370.0,31427.0,31172.0,10050.0,-0.85
28-05-2018,30971,31150.0,31150.0,30885.0,6810.0,-0.71
29-05-2018,31184,31020.0,31320.0,31020.0,12380.0,0.69
30-05-2018,31030,31120.0,31123.0,30937.0,9140.0,-0.49
31-05-2018,30882,31050.0,31120.0,30837.0,6070.0,-0.48
01-06-2018,30568,30796.0,30839.0,30458.0,2070.0,-1.02
04-06-2018,30708,30650.0,30812.0,30580.0,340.0,0.46
05-06-2018,30699,30673.0,30935.0,30656.0,80.0,-0.03
06-06-2018,30755,30876.0,30913.0,30720.0,6330.0,0.18
07-06-2018,31055,30820.0,31075.0,30789.0,8210.0,0.98
08-06-2018,31076,31011.0,31196.0,30950.0,8180.0,0.07
11-06-2018,31035,31070.0,31083.0,30920.0,7520.0,-0.13
12-06-2018,30952,31001.0,31001.0,30873.0,6950.0,-0.27
13-06-2018,30952,30936.0,30994.0,30920.0,3910.0,0.0
14-06-2018,31145,30973.0,31178.0,30973.0,8590.0,0.62
15-06-2018,30804,31180.0,31195.0,30755.0,11170.0,-1.09
18-06-2018,30773,30799.0,30836.0,30721.0,4810.0,-0.1
19-06-2018,30702,30848.0,30899.0,30673.0,7270.0,-0.23
20-06-2018,30605,30680.0,30702.0,30580.0,4930.0,-0.32
21-06-2018,30451,30575.0,30575.0,30367.0,6940.0,-0.5
22-06-2018,30498,30410.0,30554.0,30387.0,6810.0,0.15
25-06-2018,30540,30500.0,30648.0,30500.0,4980.0,0.14
26-06-2018,30480,30512.0,30574.0,30335.0,6410.0,-0.2
27-06-2018,30606,30466.0,30631.0,30435.0,6000.0,0.41
28-06-2018,30431,30588.0,30604.0,30408.0,4320.0,-0.57
29-06-2018,30363,30404.0,30449.0,30288.0,5610.0,-0.22
02-07-2018,30153,30380.0,30412.0,30000.0,2260.0,-0.69
03-07-2018,30469,30185.0,30600.0,30100.0,190.0,1.05
04-07-2018,30510,30463.0,30550.0,30463.0,40.0,0.13
05-07-2018,30541,30600.0,30640.0,30495.0,20.0,0.1
06-07-2018,30582,30650.0,30740.0,30570.0,4840.0,0.13
09-07-2018,30638,30613.0,30788.0,30613.0,7260.0,0.18
10-07-2018,30551,30663.0,30679.0,30436.0,7520.0,-0.28
11-07-2018,30344,30502.0,30545.0,30325.0,6020.0,-0.68
12-07-2018,30175,30315.0,30315.0,30161.0,7750.0,-0.56
13-07-2018,30131,30169.0,30210.0,30035.0,7170.0,-0.15
16-07-2018,30103,30151.0,30248.0,30074.0,5560.0,-0.09
17-07-2018,29757,30102.0,30120.0,29740.0,9280.0,-1.15
18-07-2018,29799,29999.0,29999.0,29671.0,7920.0,0.14
19-07-2018,29913,29671.0,29968.0,29624.0,8400.0,0.38
20-07-2018,29957,29788.0,29977.0,29767.0,7070.0,0.15
23-07-2018,29914,29922.0,30043.0,29862.0,7100.0,-0.14
24-07-2018,29912,29860.0,29978.0,29780.0,7690.0,-0.01
25-07-2018,29959,29867.0,30035.0,29835.0,7580.0,0.16
26-07-2018,29836,29912.0,29952.0,29816.0,5770.0,-0.41
27-07-2018,29805,29960.0,29960.0,29682.0,7530.0,-0.1
30-07-2018,29755,29726.0,29782.0,29700.0,4900.0,-0.17
31-07-2018,29638,29730.0,29740.0,29561.0,6630.0,-0.39
01-08-2018,29462,29591.0,29670.0,29441.0,2140.0,-0.59
02-08-2018,29520,29532.0,29638.0,29477.0,920.0,0.2
03-08-2018,29800,29520.0,29900.0,29425.0,110.0,0.95
06-08-2018,29563,29656.0,29656.0,29538.0,4019.0,-0.8
07-08-2018,29534,29604.0,29668.0,29520.0,5980.0,-0.1
08-08-2018,29544,29560.0,29630.0,29500.0,6450.0,0.03
09-08-2018,29605,29565.0,29665.0,29529.0,5580.0,0.21
10-08-2018,29706,29625.0,29744.0,29540.0,7310.0,0.34
13-08-2018,29665,29750.0,29836.0,29644.0,7720.0,-0.14
14-08-2018,29664,29665.0,29740.0,29575.0,4990.0,0.0
16-08-2018,29275,29615.0,29615.0,29222.0,10270.0,-1.31
17-08-2018,29275,29291.0,29375.0,29184.0,6000.0,0.0
20-08-2018,29435,29388.0,29459.0,29350.0,5660.0,0.55
21-08-2018,29542,29460.0,29565.0,29436.0,6270.0,0.36
22-08-2018,29627,29450.0,29733.0,29450.0,4610.0,0.29
23-08-2018,29576,29666.0,29666.0,29490.0,5980.0,-0.17
24-08-2018,29882,29550.0,29900.0,29550.0,9030.0,1.03
27-08-2018,29973,29930.0,30045.0,29863.0,6670.0,0.3
28-08-2018,29981,30015.0,30170.0,29951.0,6780.0,0.03
29-08-2018,30144,29977.0,30168.0,29977.0,6080.0,0.54
30-08-2018,30131,30110.0,30269.0,30082.0,6310.0,-0.04
31-08-2018,30116,30224.0,30298.0,30055.0,5780.0,-0.05
03-09-2018,30327,30075.0,30448.0,30062.0,1440.0,0.7
04-09-2018,30221,30238.0,30300.0,30154.0,170.0,-0.35
05-09-2018,30310,30257.0,30494.0,30250.0,50.0,0.29
06-09-2018,30565,30366.0,30693.0,30366.0,14800.0,0.84
07-09-2018,30509,30643.0,30643.0,30405.0,9440.0,-0.18
10-09-2018,30725,30549.0,30748.0,30526.0,11420.0,0.71
11-09-2018,30732,30660.0,30744.0,30559.0,11400.0,0.02
12-09-2018,30664,30682.0,30779.0,30443.0,15880.0,-0.22
13-09-2018,30470,30576.0,30690.0,30450.0,6630.0,-0.63
14-09-2018,30453,30501.0,30648.0,30401.0,11820.0,-0.06
17-09-2018,30778,30509.0,30800.0,30509.0,13770.0,1.07
18-09-2018,30811,30710.0,30925.0,30652.0,11960.0,0.11
19-09-2018,30649,30821.0,30936.0,30634.0,13100.0,-0.53
20-09-2018,30623,30700.0,30700.0,30585.0,3970.0,-0.08
21-09-2018,30609,30731.0,30910.0,30455.0,15510.0,-0.05
24-09-2018,30862,30620.0,30899.0,30620.0,10490.0,0.83
25-09-2018,30838,30821.0,30864.0,30755.0,7690.0,-0.08
26-09-2018,30608,30824.0,30830.0,30587.0,9120.0,-0.75
27-09-2018,30356,30738.0,30738.0,30321.0,10280.0,-0.82
28-09-2018,30479,30398.0,30520.0,30264.0,8850.0,0.41
01-10-2018,30614,30399.0,30660.0,30376.0,2220.0,0.44
03-10-2018,31025,30890.0,31168.0,30889.0,190.0,1.34
04-10-2018,31136,31072.0,31164.0,31015.0,40.0,0.36
05-10-2018,31233,31101.0,31288.0,30985.0,70.0,0.31
08-10-2018,31096,31369.0,31389.0,31083.0,9960.0,-0.44
09-10-2018,31161,31200.0,31275.0,31115.0,7310.0,0.21
10-10-2018,31247,31235.0,31265.0,31151.0,6580.0,0.28
11-10-2018,31793,31300.0,31815.0,31250.0,17380.0,1.75
12-10-2018,31670,31699.0,31720.0,31574.0,10610.0,-0.39
15-10-2018,31877,31723.0,32075.0,31723.0,14310.0,0.65
16-10-2018,31701,31877.0,31957.0,31680.0,10710.0,-0.55
17-10-2018,31702,31670.0,31839.0,31635.0,8630.0,0.0
18-10-2018,31885,31670.0,31909.0,31638.0,5540.0,0.58
19-10-2018,31737,31805.0,31867.0,31703.0,7590.0,-0.46
22-10-2018,31729,31738.0,31749.0,31641.0,6730.0,-0.03
23-10-2018,31871,31721.0,32053.0,31721.0,13470.0,0.45
24-10-2018,31723,31820.0,31844.0,31585.0,9820.0,-0.46
25-10-2018,31683,31800.0,31912.0,31663.0,9540.0,-0.13
26-10-2018,31764,31779.0,31993.0,31725.0,13310.0,0.26
29-10-2018,31730,31847.0,31847.0,31692.0,6670.0,-0.11
30-10-2018,31725,31755.0,31789.0,31651.0,5960.0,-0.02
31-10-2018,31631,31650.0,31780.0,31590.0,5670.0,-0.3
01-11-2018,31783,31671.0,31818.0,31619.0,1580.0,0.48
02-11-2018,31737,31737.0,31999.0,31530.0,540.0,-0.14
05-11-2018,31783,31785.0,31898.0,31630.0,180.0,0.14
06-11-2018,31657,31718.0,31869.0,31641.0,9160.0,-0.4
07-11-2018,31602,31660.0,31678.0,31530.0,1800.0,-0.17
08-11-2018,31408,31551.0,31551.0,31234.0,6110.0,-0.61
09-11-2018,31023,31302.0,31383.0,30965.0,10710.0,-1.23
12-11-2018,31014,31106.0,31178.0,30975.0,7770.0,-0.03
13-11-2018,30778,31110.0,31110.0,30756.0,8280.0,-0.76
14-11-2018,30838,30700.0,30867.0,30620.0,7550.0,0.19
15-11-2018,30831,30830.0,30939.0,30753.0,8710.0,-0.02
16-11-2018,31017,30856.0,31158.0,30830.0,10100.0,0.6
19-11-2018,30888,31068.0,31068.0,30785.0,8150.0,-0.42
20-11-2018,30830,30811.0,30994.0,30800.0,8350.0,-0.19
21-11-2018,30839,30800.0,30910.0,30750.0,7740.0,0.03
22-11-2018,30613,30852.0,30899.0,30555.0,9810.0,-0.73
23-11-2018,30513,30551.0,30566.0,30427.0,4660.0,-0.33
26-11-2018,30574,30472.0,30672.0,30470.0,7680.0,0.2
27-11-2018,30423,30585.0,30648.0,30389.0,7860.0,-0.49
28-11-2018,30457,30400.0,30593.0,30270.0,8400.0,0.11
29-11-2018,30253,30399.0,30399.0,30210.0,6690.0,-0.67
30-11-2018,30186,30233.0,30320.0,30155.0,7630.0,-0.22
03-12-2018,30787,30322.0,30850.0,30257.0,1600.0,1.99
04-12-2018,30964,30874.0,31085.0,30874.0,80.0,0.57
05-12-2018,30926,30830.0,30970.0,30825.0,40.0,-0.12
06-12-2018,31005,31039.0,31196.0,30974.0,10550.0,0.26
07-12-2018,31440,31011.0,31480.0,30941.0,11240.0,1.4
10-12-2018,31895,31459.0,31966.0,31420.0,14090.0,1.45
11-12-2018,31812,31850.0,31850.0,31618.0,10530.0,-0.26
12-12-2018,31626,31749.0,31749.0,31582.0,7570.0,-0.58
13-12-2018,31414,31550.0,31600.0,31337.0,8430.0,-0.67
14-12-2018,31437,31440.0,31514.0,31384.0,6750.0,0.07
17-12-2018,31501,31369.0,31530.0,31291.0,5970.0,0.2
18-12-2018,31075,31589.0,31650.0,31041.0,10180.0,-1.35
19-12-2018,31139,31167.0,31500.0,30967.0,8760.0,0.21
20-12-2018,31219,31027.0,31250.0,30914.0,12970.0,0.26
21-12-2018,31126,31115.0,31292.0,31075.0,9910.0,-0.3
24-12-2018,31375,31300.0,31395.0,31177.0,8570.0,0.8
26-12-2018,31463,31430.0,31643.0,31400.0,10030.0,0.28
27-12-2018,31611,31499.0,31647.0,31426.0,8010.0,0.47
28-12-2018,31506,31576.0,31629.0,31462.0,6640.0,-0.33
31-12-2018,31489,31452.0,31583.0,31284.0,6600.0,-0.05
01-01-2019,31560,31550.0,31651.0,31410.0,680.0,0.23
02-01-2019,31934,31530.0,32500.0,31510.0,400.0,1.19
03-01-2019,31939,32000.0,32045.0,31836.0,170.0,0.02
04-01-2019,31679,32686.0,32686.0,31460.0,60.0,-0.81
07-01-2019,31652,31536.0,31748.0,31456.0,12800.0,-0.09
08-01-2019,31736,31616.0,31758.0,31572.0,10840.0,0.27
09-01-2019,31993,31685.0,32016.0,31639.0,14630.0,0.81
10-01-2019,31878,32090.0,32119.0,31855.0,13330.0,-0.36
11-01-2019,31924,31907.0,32065.0,31888.0,10560.0,0.14
14-01-2019,32130,32050.0,32194.0,31963.0,13650.0,0.65
15-01-2019,32169,32066.0,32273.0,32064.0,12590.0,0.12
16-01-2019,32272,32148.0,32299.0,32103.0,11360.0,0.32
17-01-2019,32253,32300.0,32363.0,32190.0,12920.0,-0.06
18-01-2019,32089,32295.0,32305.0,32052.0,12630.0,-0.51
21-01-2019,32039,32052.0,32184.0,31985.0,8900.0,-0.16
22-01-2019,32154,32030.0,32189.0,31949.0,12040.0,0.36
